src_image_path,src_country,tgt_image_path,prompt
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_data-5.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort_data-5.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-9.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-9.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort-1.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort-1.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-6.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-belong-6.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-1.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-belong-1.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-7.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-7.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-6.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort_count-6.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-7.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-7.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-1.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort_count-1.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-9.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-9.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-6.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-6.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-1.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-1.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-8.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-8.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_data-4.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort_data-4.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-12.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-12.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-8.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-8.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-1.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-1.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-6.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-6.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort-1-2.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort-1-2.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-11.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-11.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-4.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort_count-4.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-5.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-5.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-2.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-2.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-3.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort_count-3.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-2.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-2.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-4.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-belong-4.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-3.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-belong-3.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-5.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-5.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-10.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-10.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-3.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-3.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-2.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort_count-2.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_count-5.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort_count-5.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-4.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-4.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-count-10.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-count-10.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort_data-1.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort_data-1.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-sort-2.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-sort-2.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-11.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-11.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-2.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-belong-2.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-4.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-4.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-analyse-3.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-analyse-3.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/education/k5-belong-5.png,education,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/education_k5-belong-5.png,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/namukuru's_bicycle.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_namukuru's_bicycle.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/happy.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_happy.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/pehelwaan_ji.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_pehelwaan_ji.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/dole_agu_lo_oo.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_dole_agu_lo_oo.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/greetings.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_greetings.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/feet_hands_and_head.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_feet_hands_and_head.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/the_busy_big_mango_tree.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_the_busy_big_mango_tree.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/tingi_and_the_cows.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_tingi_and_the_cows.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/basara.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_basara.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/toto.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_toto.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/my_home.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_my_home.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/mepu.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_mepu.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/naughty_or_not.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_naughty_or_not.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/pig.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_pig.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/cake.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_cake.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_yam.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_cat_and_dog_and_the_yam.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/hamo_os_du_ut.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_hamo_os_du_ut.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/asi_uli.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_asi_uli.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/o_rain_come.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_o_rain_come.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/let_s_go.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_let_s_go.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/importance_of_trees.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_importance_of_trees.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/i_spy_shapes.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_i_spy_shapes.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/19-friends.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_19-friends.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/helping_others.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_helping_others.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/nakitto_at_school.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_nakitto_at_school.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/butandwa_eyakabi.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_butandwa_eyakabi.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/annoying_mosquito.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_annoying_mosquito.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/homes.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_homes.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/my_very_own_scooter.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_my_very_own_scooter.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/who_colored_the_clouds.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_who_colored_the_clouds.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/i_feel.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_i_feel.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/apa_m_ba_serbisu.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_apa_m_ba_serbisu.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/pinky.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_pinky.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/chingoo_s_ching_ching.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_chingoo_s_ching_ching.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/jojo_and_cow.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_jojo_and_cow.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/school.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_school.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/greed.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_greed.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/baraka's_school_schedule.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_baraka's_school_schedule.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/don_likes_bats_and_frogs.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_don_likes_bats_and_frogs.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/soccer_game_is_good.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_soccer_game_is_good.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/mama__what’s_for_dinner.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_mama__what’s_for_dinner.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/my_family.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_my_family.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/hơmư̆.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_hơmư̆.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/fire's_story.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_fire's_story.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/reba_wants_ice_cream.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_reba_wants_ice_cream.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/yes_you_can!.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_yes_you_can!.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/where_do_these_ants_go.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_where_do_these_ants_go.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/happy_and_sad.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_happy_and_sad.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/tiu_id_nor_solaia_id.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_tiu_id_nor_solaia_id.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/my_body.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_my_body.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/different_people_with_different_hair.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_different_people_with_different_hair.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/la_pata_lupita.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_la_pata_lupita.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/milk_is_good.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_milk_is_good.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/learning_at_home.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_learning_at_home.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/wiar_kobit-19.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_wiar_kobit-19.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/cat_and_dog_and_the_egg.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_cat_and_dog_and_the_egg.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/my_face_tells_a_story.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_my_face_tells_a_story.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/monu_was_lost_and_found!.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_monu_was_lost_and_found!.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/different_abilities.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_different_abilities.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/lara_the_yellow_ladybird.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_lara_the_yellow_ladybird.jpg,make the image culturally relevant to Brazil
https://storage.googleapis.com/image-transcreation/part2/stories/friends.jpg,stories,https://storage.googleapis.com/image-transcreation/outputs/part2/e2e-instruct/brazil/stories_friends.jpg,make the image culturally relevant to Brazil
